iso3,year,cr_value,cr_source,cr_notes,wb_region
CHN,2019,0.62,COUNTRY_FIXED,Country fixed Cr from literature,East Asia & Pacific
CHN,2020,0.62,COUNTRY_FIXED,Country fixed Cr from literature,East Asia & Pacific
CHN,2021,0.62,COUNTRY_FIXED,Country fixed Cr from literature,East Asia & Pacific
CHN,2022,0.62,COUNTRY_FIXED,Country fixed Cr from literature,East Asia & Pacific
CHN,2023,0.62,COUNTRY_FIXED,Country fixed Cr from literature,East Asia & Pacific
CHN,2024,0.62,COUNTRY_FIXED,Country fixed Cr from literature,East Asia & Pacific
CHN,2025,0.62,COUNTRY_FIXED,Country fixed Cr from literature,East Asia & Pacific
CIV,2018,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CIV,2019,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CIV,2020,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CIV,2021,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CIV,2022,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CIV,2023,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CIV,2024,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CIV,2025,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CMR,2018,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CMR,2019,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CMR,2020,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CMR,2021,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CMR,2022,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CMR,2023,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CMR,2024,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CMR,2025,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COD,2018,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COD,2019,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COD,2020,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COD,2021,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COD,2022,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COD,2023,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COD,2024,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COD,2025,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COG,2018,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COG,2019,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COG,2020,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COG,2021,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COG,2022,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COG,2023,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COG,2024,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COG,2025,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COL,2018,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
COL,2019,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
COL,2020,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
COL,2021,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
COL,2022,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
COL,2023,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
COL,2024,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
COL,2025,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
COM,2018,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COM,2019,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COM,2020,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COM,2021,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COM,2022,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COM,2023,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COM,2024,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
COM,2025,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CPV,2018,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CPV,2019,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CPV,2020,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CPV,2021,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CPV,2022,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CPV,2023,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CPV,2024,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CPV,2025,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
CRI,2018,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CRI,2019,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CRI,2020,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CRI,2021,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CRI,2022,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CRI,2023,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CRI,2024,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CRI,2025,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CUB,2018,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CUB,2019,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CUB,2020,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CUB,2021,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CUB,2022,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CUB,2023,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CUB,2024,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CUB,2025,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CUW,2018,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CUW,2019,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CUW,2020,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CUW,2021,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CUW,2022,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CUW,2023,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CUW,2024,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CUW,2025,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CYM,2018,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CYM,2019,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CYM,2020,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CYM,2021,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CYM,2022,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CYM,2023,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CYM,2024,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CYM,2025,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
CYP,2018,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
CYP,2019,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
CYP,2020,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
CYP,2021,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
CYP,2022,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
CYP,2023,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
CYP,2024,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
CYP,2025,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
CZE,2018,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
CZE,2019,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
CZE,2020,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
CZE,2021,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
CZE,2022,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
CZE,2023,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
CZE,2024,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
CZE,2025,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
DEU,2018,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
DEU,2019,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
DEU,2020,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
DEU,2021,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
DEU,2022,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
DEU,2023,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
DEU,2024,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
DEU,2025,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
DJI,2018,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,"Middle East, North Africa, Afghanistan & Pakistan"
DJI,2019,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,"Middle East, North Africa, Afghanistan & Pakistan"
DJI,2020,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,"Middle East, North Africa, Afghanistan & Pakistan"
DJI,2021,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,"Middle East, North Africa, Afghanistan & Pakistan"
DJI,2022,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,"Middle East, North Africa, Afghanistan & Pakistan"
DJI,2023,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,"Middle East, North Africa, Afghanistan & Pakistan"
DJI,2024,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,"Middle East, North Africa, Afghanistan & Pakistan"
DJI,2025,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,"Middle East, North Africa, Afghanistan & Pakistan"
DMA,2018,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
DMA,2019,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
DMA,2020,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
DMA,2021,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
DMA,2022,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
DMA,2023,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
DMA,2024,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
DMA,2025,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
DNK,2018,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
DNK,2019,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
DNK,2020,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
DNK,2021,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
DNK,2022,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
DNK,2023,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
DNK,2024,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
DNK,2025,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
DOM,2018,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
DOM,2019,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
DOM,2020,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
DOM,2021,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
DOM,2022,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
DOM,2023,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
DOM,2024,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
DOM,2025,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
DZA,2018,0.68,COUNTRY_FIXED,Country fixed Cr from literature,"Middle East, North Africa, Afghanistan & Pakistan"
DZA,2019,0.68,COUNTRY_FIXED,Country fixed Cr from literature,"Middle East, North Africa, Afghanistan & Pakistan"
DZA,2020,0.68,COUNTRY_FIXED,Country fixed Cr from literature,"Middle East, North Africa, Afghanistan & Pakistan"
DZA,2021,0.68,COUNTRY_FIXED,Country fixed Cr from literature,"Middle East, North Africa, Afghanistan & Pakistan"
DZA,2022,0.68,COUNTRY_FIXED,Country fixed Cr from literature,"Middle East, North Africa, Afghanistan & Pakistan"
DZA,2023,0.68,COUNTRY_FIXED,Country fixed Cr from literature,"Middle East, North Africa, Afghanistan & Pakistan"
DZA,2024,0.68,COUNTRY_FIXED,Country fixed Cr from literature,"Middle East, North Africa, Afghanistan & Pakistan"
DZA,2025,0.68,COUNTRY_FIXED,Country fixed Cr from literature,"Middle East, North Africa, Afghanistan & Pakistan"
ECU,2018,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
ECU,2019,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
ECU,2020,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
ECU,2021,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
ECU,2022,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
ECU,2023,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
ECU,2024,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
ECU,2025,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Latin America & Caribbean 
EGY,2018,0.3,COUNTRY_FIXED,Country fixed Cr from literature,"Middle East, North Africa, Afghanistan & Pakistan"
EGY,2019,0.3,COUNTRY_FIXED,Country fixed Cr from literature,"Middle East, North Africa, Afghanistan & Pakistan"
EGY,2020,0.3,COUNTRY_FIXED,Country fixed Cr from literature,"Middle East, North Africa, Afghanistan & Pakistan"
EGY,2021,0.3,COUNTRY_FIXED,Country fixed Cr from literature,"Middle East, North Africa, Afghanistan & Pakistan"
EGY,2022,0.3,COUNTRY_FIXED,Country fixed Cr from literature,"Middle East, North Africa, Afghanistan & Pakistan"
EGY,2023,0.3,COUNTRY_FIXED,Country fixed Cr from literature,"Middle East, North Africa, Afghanistan & Pakistan"
EGY,2024,0.3,COUNTRY_FIXED,Country fixed Cr from literature,"Middle East, North Africa, Afghanistan & Pakistan"
EGY,2025,0.3,COUNTRY_FIXED,Country fixed Cr from literature,"Middle East, North Africa, Afghanistan & Pakistan"
ERI,2018,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
ERI,2019,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
ERI,2020,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
ERI,2021,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
ERI,2022,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
ERI,2023,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
ERI,2024,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
ERI,2025,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
ESP,2018,0.52,COUNTRY_FIXED,Country fixed Cr from literature,Europe & Central Asia
ESP,2019,0.52,COUNTRY_FIXED,Country fixed Cr from literature,Europe & Central Asia
ESP,2020,0.52,COUNTRY_FIXED,Country fixed Cr from literature,Europe & Central Asia
ESP,2021,0.52,COUNTRY_FIXED,Country fixed Cr from literature,Europe & Central Asia
ESP,2022,0.52,COUNTRY_FIXED,Country fixed Cr from literature,Europe & Central Asia
ESP,2023,0.52,COUNTRY_FIXED,Country fixed Cr from literature,Europe & Central Asia
ESP,2024,0.52,COUNTRY_FIXED,Country fixed Cr from literature,Europe & Central Asia
ESP,2025,0.52,COUNTRY_FIXED,Country fixed Cr from literature,Europe & Central Asia
EST,2018,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
EST,2019,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
EST,2020,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
EST,2021,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
EST,2022,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
EST,2023,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
EST,2024,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
EST,2025,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
ETH,2018,0.88,COUNTRY_FIXED,Country fixed Cr from literature,Sub-Saharan Africa 
ETH,2019,0.88,COUNTRY_FIXED,Country fixed Cr from literature,Sub-Saharan Africa 
ETH,2020,0.88,COUNTRY_FIXED,Country fixed Cr from literature,Sub-Saharan Africa 
ETH,2021,0.88,COUNTRY_FIXED,Country fixed Cr from literature,Sub-Saharan Africa 
ETH,2022,0.88,COUNTRY_FIXED,Country fixed Cr from literature,Sub-Saharan Africa 
ETH,2023,0.88,COUNTRY_FIXED,Country fixed Cr from literature,Sub-Saharan Africa 
ETH,2024,0.88,COUNTRY_FIXED,Country fixed Cr from literature,Sub-Saharan Africa 
ETH,2025,0.88,COUNTRY_FIXED,Country fixed Cr from literature,Sub-Saharan Africa 
FIN,2018,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FIN,2019,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FIN,2020,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FIN,2021,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FIN,2022,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FIN,2023,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FIN,2024,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FIN,2025,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FJI,2018,0.72,REGIONAL_DEFAULT,East Asia & Pacific regional default,East Asia & Pacific
FJI,2019,0.72,REGIONAL_DEFAULT,East Asia & Pacific regional default,East Asia & Pacific
FJI,2020,0.72,REGIONAL_DEFAULT,East Asia & Pacific regional default,East Asia & Pacific
FJI,2021,0.72,REGIONAL_DEFAULT,East Asia & Pacific regional default,East Asia & Pacific
FJI,2022,0.72,REGIONAL_DEFAULT,East Asia & Pacific regional default,East Asia & Pacific
FJI,2023,0.72,REGIONAL_DEFAULT,East Asia & Pacific regional default,East Asia & Pacific
FJI,2024,0.72,REGIONAL_DEFAULT,East Asia & Pacific regional default,East Asia & Pacific
FJI,2025,0.72,REGIONAL_DEFAULT,East Asia & Pacific regional default,East Asia & Pacific
FRA,2018,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FRA,2019,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FRA,2020,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FRA,2021,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FRA,2022,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FRA,2023,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FRA,2024,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FRA,2025,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FRO,2018,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FRO,2019,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FRO,2020,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FRO,2021,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FRO,2022,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FRO,2023,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FRO,2024,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FRO,2025,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
FSM,2018,0.72,REGIONAL_DEFAULT,East Asia & Pacific regional default,East Asia & Pacific
FSM,2019,0.72,REGIONAL_DEFAULT,East Asia & Pacific regional default,East Asia & Pacific
FSM,2020,0.72,REGIONAL_DEFAULT,East Asia & Pacific regional default,East Asia & Pacific
FSM,2021,0.72,REGIONAL_DEFAULT,East Asia & Pacific regional default,East Asia & Pacific
FSM,2022,0.72,REGIONAL_DEFAULT,East Asia & Pacific regional default,East Asia & Pacific
FSM,2023,0.72,REGIONAL_DEFAULT,East Asia & Pacific regional default,East Asia & Pacific
FSM,2024,0.72,REGIONAL_DEFAULT,East Asia & Pacific regional default,East Asia & Pacific
FSM,2025,0.72,REGIONAL_DEFAULT,East Asia & Pacific regional default,East Asia & Pacific
GAB,2018,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
GAB,2019,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
GAB,2020,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
GAB,2021,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
GAB,2022,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
GAB,2023,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
GAB,2024,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
GAB,2025,0.8,GLOBAL_DEFAULT,Global default Cr = 0.8,Sub-Saharan Africa 
GBR,2018,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GBR,2019,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GBR,2020,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GBR,2021,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GBR,2022,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GBR,2023,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GBR,2024,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GBR,2025,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GEO,2018,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GEO,2019,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GEO,2020,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GEO,2021,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GEO,2022,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GEO,2023,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GEO,2024,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GEO,2025,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GHA,2018,0.87,COUNTRY_FIXED,Country fixed Cr from literature,Sub-Saharan Africa 
GHA,2019,0.87,COUNTRY_FIXED,Country fixed Cr from literature,Sub-Saharan Africa 
GHA,2020,0.87,COUNTRY_FIXED,Country fixed Cr from literature,Sub-Saharan Africa 
GHA,2021,0.87,COUNTRY_FIXED,Country fixed Cr from literature,Sub-Saharan Africa 
GHA,2022,0.87,COUNTRY_FIXED,Country fixed Cr from literature,Sub-Saharan Africa 
GHA,2023,0.87,COUNTRY_FIXED,Country fixed Cr from literature,Sub-Saharan Africa 
GHA,2024,0.87,COUNTRY_FIXED,Country fixed Cr from literature,Sub-Saharan Africa 
GHA,2025,0.87,COUNTRY_FIXED,Country fixed Cr from literature,Sub-Saharan Africa 
GIB,2018,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GIB,2019,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
GIB,2020,0.78,REGIONAL_DEFAULT,Europe & Central Asia regional default,Europe & Central Asia
